date,id,daily_budget,spend,impressions,clicks,installs,gross_revenue_iap_cohort,net_revenue_iap_cohort,purchases_cohort,purchasers_cohort,ad_revenue_cohort,net_revenue_cohort,net_revenue_d0,net_revenue_d1,net_revenue_d2,net_revenue_d3,net_revenue_d4,net_revenue_d5,net_revenue_d6,net_revenue_d7,net_revenue_d8,net_revenue_d9,net_revenue_d10,net_revenue_d11,net_revenue_d12,net_revenue_d13,net_revenue_d14,net_revenue_d15,net_revenue_d16,net_revenue_d17,net_revenue_d18,net_revenue_d19,net_revenue_d20,net_revenue_d21,net_revenue_d22,net_revenue_d23,net_revenue_d24,net_revenue_d25,net_revenue_d26,net_revenue_d27,net_revenue_d28,net_revenue_d56,net_revenue_d84,net_revenue_d112,net_revenue_d196,net_revenue_d280,net_revenue_d364,purchases_d0,purchases_d1,purchases_d2,purchases_d3,purchases_d4,purchases_d5,purchases_d6,purchases_d7,purchases_d8,purchases_d9,purchases_d10,purchases_d11,purchases_d12,purchases_d13,purchases_d14,purchases_d15,purchases_d16,purchases_d17,purchases_d18,purchases_d19,purchases_d20,purchases_d21,purchases_d22,purchases_d23,purchases_d24,purchases_d25,purchases_d26,purchases_d27,purchases_d28,purchases_d56,purchases_d84,purchases_d112,purchases_d196,purchases_d280,purchases_d364,purchasers_d0,purchasers_d1,purchasers_d2,purchasers_d3,purchasers_d4,purchasers_d5,purchasers_d6,purchasers_d7,purchasers_d8,purchasers_d9,purchasers_d10,purchasers_d11,purchasers_d12,purchasers_d13,purchasers_d14,purchasers_d15,purchasers_d16,purchasers_d17,purchasers_d18,purchasers_d19,purchasers_d20,purchasers_d21,purchasers_d22,purchasers_d23,purchasers_d24,purchasers_d25,purchasers_d26,purchasers_d27,purchasers_d28,purchasers_d56,purchasers_d84,purchasers_d112,purchasers_d280,purchasers_d364
2020-02-04,89704469509703517,6987,66.23,16290,200,94,218.82,134.7864,18,12,57.0655,191.8518,103.6673,114.5267,117.9845,119.6347,121.641,122.9478,141.4774,142.7324,143.8932,145.4778,146.3181,147.0133,147.6926,148.5704,149.3731,150.2323,162.858,163.8331,164.8925,165.9282,170.119,170.6809,171.6837,172.2537,172.6695,173.3155,173.5732,174.5275,174.9992,180.9193,183.7914,188.502,0.3151,0.0821,0.0821,11.0,14.0,14.0,14.0,14.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,17.0,17.0,17.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,8.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0
2019-11-06,89705461021313517,2045,21.99,3157,20,18,26.96,17.6002,4,3,2.0386,19.6388,0.0416,0.0416,0.7352,0.7352,0.8258,0.8705,0.9118,0.9118,0.9118,0.9522,1.1949,1.3787,1.3787,1.3787,1.3787,1.3787,1.3787,1.3787,1.3787,1.3787,1.4429,1.4429,1.4429,1.4429,1.6642,1.7003,1.7003,1.7003,1.7003,1.9099,1.9099,1.9099,1.9685,0.064,0.0076,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2020-02-15,89708853318503517,12500,126.8,10196,121,89,1056.16,739.9451,84,23,50.3845,790.3296,147.4664,261.476,275.459,320.0008,326.3103,335.5652,351.291,359.1832,390.2723,398.9711,408.3144,409.6311,453.3424,475.4826,476.2525,501.8835,510.6349,511.337,511.9842,512.9552,513.7668,528.1066,528.4339,606.0928,606.2569,606.3212,606.3918,606.8124,614.0282,750.6259,771.7505,772.1573,0.5152,0.0364,0.0,22.0,32.0,35.0,38.0,40.0,42.0,45.0,46.0,50.0,51.0,53.0,53.0,57.0,59.0,59.0,62.0,64.0,64.0,64.0,64.0,64.0,65.0,65.0,67.0,67.0,67.0,67.0,67.0,68.0,77.0,79.0,79.0,0.0,0.0,0.0,12.0,15.0,16.0,16.0,17.0,17.0,17.0,17.0,18.0,18.0,18.0,18.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0,0.0
2019-08-09,89708230609703517,1782,13.89,12721,165,95,21.96,15.013,4,2,1.8393,16.8523,7.7552,8.0139,8.8817,16.0632,16.2961,16.4948,16.5869,16.6059,16.6059,16.6443,16.6471,16.6523,16.6621,16.6654,16.6654,16.6654,16.6654,16.6654,16.6813,16.6884,16.6913,16.7273,16.7273,16.7273,16.7273,16.7435,16.7435,16.7676,16.7676,16.8311,16.8327,16.8327,16.8327,16.8376,0.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
2019-11-12,89704469509703517,4056,38.1,7471,133,82,240.65,141.6914,35,8,36.2653,177.9566,26.994,44.6955,67.6269,78.4147,93.9305,128.3351,129.683,130.5982,143.6228,150.7648,151.3868,152.8848,153.6441,157.0813,161.5691,162.7119,163.3655,163.8469,164.657,170.7383,171.3172,171.8289,172.2332,172.5263,172.8099,172.9519,173.2587,173.284,173.3014,175.0074,175.0369,175.111,175.2099,0.0,0.0,5.0,8.0,13.0,15.0,21.0,27.0,27.0,27.0,29.0,30.0,30.0,31.0,31.0,32.0,34.0,34.0,34.0,34.0,34.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,0.0,0.0,2.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0
2020-05-07,89708920609703517,11967,105.72,79290,855,352,468.43,286.682,57,15,35.936,322.618,51.4873,75.0995,91.4603,99.8929,132.1083,139.4358,141.0786,153.5428,178.2037,184.9024,185.5486,186.4882,187.0445,205.5184,206.5518,213.1168,213.5736,213.7427,213.9118,214.2086,214.5172,214.6194,214.6745,226.8209,244.9479,245.0553,245.1633,245.3161,245.4135,0.0,0.0,0.0138,0.2472,0.0,0.0,12.0,21.0,26.0,29.0,33.0,34.0,35.0,36.0,39.0,40.0,40.0,40.0,40.0,42.0,42.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,44.0,46.0,46.0,46.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,11.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0
2020-06-08,89704676509703517,10000,97.47,22660,162,77,91.84,64.3431,16,8,17.7323,82.0754,37.7063,47.3534,63.3531,65.1033,72.4292,73.0754,73.5295,73.227,71.6546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5374,0.0,0.0,6.0,11.0,13.0,14.0,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-11,89702461021313517,1333,14.2,1928,16,12,29.96,20.1859,4,3,0.3671,20.5531,10.3372,10.3372,10.3399,10.3686,10.3692,10.3711,10.4204,10.4204,10.4538,10.4538,10.4566,10.4776,10.4776,10.4776,10.4815,10.4827,10.4864,10.4864,10.4864,10.4864,10.4873,10.4873,10.4873,10.4873,10.4873,10.4873,10.4873,10.4873,10.4873,10.4873,10.4873,10.4873,10.4873,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2020-03-07,89708230609703517,9375,105.45,61885,1037,549,127.66,86.6964,34,13,46.3783,133.0747,35.4744,43.5599,63.0985,69.3471,70.3453,73.1109,75.5979,77.6248,78.251,78.6643,79.2886,79.7634,80.1637,84.9775,85.4888,85.8673,86.1991,86.6427,90.432,90.7246,90.8401,91.228,91.3982,91.5097,95.151,95.2627,95.3231,95.5983,95.7095,108.6465,129.0301,0.0079,0.0128,0.0049,0.4422,10.0,14.0,18.0,21.0,21.0,23.0,25.0,26.0,26.0,26.0,26.0,26.0,26.0,29.0,29.0,29.0,29.0,29.0,30.0,30.0,30.0,30.0,30.0,30.0,31.0,31.0,31.0,31.0,31.0,32.0,34.0,0.0,0.0,0.0,0.0,5.0,9.0,9.0,10.0,10.0,11.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0
2019-09-15,89705807194703517,2081,21.06,12265,167,105,47.89,33.3208,11,5,3.3206,36.6414,2.9034,3.7215,3.7954,3.8328,7.3506,7.4007,7.6034,9.1236,19.8378,19.9031,19.952,20.0052,20.6937,20.7506,20.7801,20.8274,20.8932,20.9316,20.941,20.941,20.9462,20.9487,20.981,20.9977,21.0126,21.0167,28.011,28.0117,28.0166,28.0659,28.0777,28.0777,28.0804,0.0055,7.0071,3.0,4.0,4.0,4.0,5.0,5.0,5.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0
2019-09-21,89702461021313517,1180,11.43,1569,17,12,19.99,14.005,1,1,0.9093,14.9143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0236,0.0236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-04,89701457509703517,6331,65.98,13184,96,69,26.96,18.8882,4,3,21.6404,40.5286,5.3258,18.1388,19.6524,20.8947,29.228,30.2363,30.8343,31.3969,31.6096,32.024,32.1523,32.4077,32.6869,33.043,33.3997,33.7403,33.9355,34.198,34.491,34.7528,35.1932,35.6378,35.9175,36.3501,36.5647,36.7786,37.0162,37.1656,37.3459,39.5738,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0
2019-11-29,89704676509703517,4880,47.5,4073,66,39,43.92,30.7704,8,3,40.2141,70.9845,1.904,4.1464,4.6739,11.9688,12.4082,13.279,14.1543,14.3529,14.4956,15.1145,16.0393,16.5721,17.1423,17.8045,18.5281,19.0255,19.4361,19.8482,27.5837,28.0578,28.3033,28.8643,29.3673,29.8933,37.4629,37.9736,38.4341,38.4341,38.4341,60.5032,66.7762,66.7762,64.4989,0.0,0.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,4.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0
2019-11-21,89701676509703517,3680,35.56,3124,40,31,6.97,4.8832,3,3,3.8618,8.745,4.1867,5.3932,5.7103,6.3706,6.7937,6.9963,7.1795,7.2139,7.3516,7.4175,7.5017,7.5017,7.5017,7.5017,7.5017,7.5017,7.5017,7.5017,7.5017,7.5017,7.5017,7.5017,7.5017,7.5017,7.5017,7.5017,7.5017,7.5017,7.5017,7.5017,7.5017,7.5017,7.5017,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
2020-01-15,89705807194703517,7097,67.97,52438,867,417,445.58,291.0462,42,14,19.63,310.6762,14.803,31.5879,46.5825,56.4766,56.8858,57.3891,57.6697,57.9146,58.2519,59.1744,65.3217,65.6202,65.8957,66.0449,66.4053,78.3833,78.6268,84.5606,84.7397,102.3325,102.6301,102.7964,103.0218,109.6076,109.856,110.0202,110.1502,110.2616,110.4981,128.2816,235.0819,242.2078,55.7563,49.1596,0.0662,3.0,7.0,12.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,17.0,17.0,17.0,17.0,17.0,18.0,18.0,19.0,19.0,21.0,21.0,21.0,21.0,22.0,22.0,22.0,22.0,22.0,22.0,24.0,26.0,28.0,9.0,7.0,0.0,2.0,4.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,11.0,2.0,0.0
2019-10-05,89708853318503517,9075,105.22,8594,82,64,383.66,268.7922,34,9,42.669,311.4611,39.7932,41.6143,43.7608,45.1463,45.9267,47.2044,49.0223,85.4822,94.7682,95.8616,96.1343,96.2572,103.7692,104.7541,105.2209,105.8656,106.1648,106.3929,110.5379,111.2974,112.0316,112.688,113.566,113.9271,114.5084,115.2825,115.9079,116.3129,116.5135,126.8283,127.3985,127.3985,127.9307,0.0,0.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,9.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,0.0,0.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0
2019-11-01,89701457509703517,11376,114.27,18350,280,177,115.87,81.1785,13,3,59.8159,140.9944,8.4214,10.2138,12.7902,13.7804,14.7313,33.8303,62.3836,63.9832,65.048,66.0748,67.0588,67.6029,68.0976,69.0235,69.7719,70.9191,86.0379,86.8248,88.4762,89.135,89.8025,90.5293,91.1723,91.8639,92.0884,93.1454,93.3508,94.1607,95.1404,118.7948,125.7873,130.5402,131.2364,0.0,0.0679,1.0,1.0,2.0,2.0,2.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0
2019-12-08,89701457509703517,9707,101.95,13125,255,137,325.58,228.1013,42,12,141.5836,369.6849,23.3231,27.4441,28.7959,35.3345,38.2432,41.9263,44.1918,50.9869,52.96,58.9235,64.5487,65.6933,81.3127,82.7576,85.5338,87.2233,88.5488,89.8363,91.818,94.9932,117.0106,118.3219,120.2633,121.3899,123.1546,124.2672,125.5187,126.9145,135.6589,242.1386,271.1983,277.4419,0.0,0.0,0.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,8.0,8.0,9.0,10.0,10.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,18.0,34.0,37.0,37.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,0.0,0.0
2019-08-15,89702657509703517,1910,19.91,3435,30,21,0.99,0.6936,1,1,0.6021,1.2957,0.088,0.1966,0.2895,0.3384,0.4499,0.4499,0.4499,0.5307,0.5307,0.5307,0.5307,0.5307,0.5307,0.5307,0.5307,0.5307,0.5307,0.5307,0.5307,0.5307,0.5307,0.5307,0.5307,0.5307,0.5307,0.5307,0.5307,0.5307,0.5307,0.5307,0.5307,0.5307,0.5795,0.5795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-31,89708920609703517,8312,76.49,79438,897,397,276.72,177.8037,28,19,25.5805,203.3842,78.838,80.3938,86.0101,121.5507,125.6239,129.6094,131.4808,132.4966,133.3157,133.8193,134.3367,134.7746,135.3569,136.125,136.5573,136.7874,166.8053,167.149,167.2813,178.0166,178.145,178.3707,182.0028,189.1824,189.2982,189.6391,189.9108,190.0248,190.2683,195.2428,197.1355,198.2261,0.0112,0.4411,0.4548,9.0,9.0,12.0,14.0,15.0,17.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,20.0,20.0,20.0,22.0,22.0,22.0,23.0,24.0,24.0,24.0,24.0,24.0,24.0,25.0,25.0,25.0,0.0,0.0,0.0,8.0,8.0,10.0,11.0,12.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,15.0,15.0,15.0,16.0,16.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,18.0,18.0,0.0,0.0
2020-03-01,89701457509703517,12500,124.91,15173,104,70,316.81,221.9571,19,7,45.1422,267.0993,17.3019,18.5663,19.0883,20.1516,21.647,36.3778,37.1271,44.9911,45.7427,45.9909,46.1692,60.509,68.5361,68.7559,69.4472,69.7966,70.4356,70.5221,70.8732,99.5084,99.8974,101.2909,101.6935,102.1582,102.9089,103.1719,103.7249,118.0056,118.6323,157.2783,179.0712,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,12.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,0.0,0.0,0.0
2019-10-13,89701676509703517,3325,33.17,4335,22,17,11.97,8.3862,3,1,1.4836,9.8697,0.3924,0.3924,0.4112,0.4112,0.4293,0.4293,0.4293,0.4293,0.4293,0.4293,8.8527,8.8527,8.8527,8.8527,8.8527,8.8828,8.8828,8.8828,8.9569,8.9569,8.9569,9.0151,9.1066,9.1066,9.1066,9.1066,9.1066,9.1066,9.1066,9.1066,9.1066,9.1066,9.1066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2019-12-20,89701676509703517,6597,70.66,6728,115,75,164.8,115.4589,20,13,44.2543,159.7132,63.9261,100.447,103.6417,108.4542,110.2635,112.4902,113.6676,114.9256,116.6339,118.7727,123.4329,124.8778,125.9159,127.1606,128.3296,129.1972,133.1796,137.3016,138.2135,138.4908,139.5088,140.2,141.2045,145.1788,145.7609,146.0366,146.6193,146.9585,147.1689,153.4638,156.5285,158.2582,0.0,0.0,0.0,8.0,12.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,20.0,20.0,20.0,0.0,0.0,0.0,8.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,0.0,0.0
2019-11-08,89708853318503517,10000,113.82,9972,151,104,457.59,320.5876,41,14,78.0147,398.6022,145.8554,187.9557,210.6789,222.2568,226.4788,228.9693,230.9181,232.0961,233.4853,235.1689,236.6305,238.3793,240.8732,242.7669,243.9522,244.7853,244.9232,245.7467,246.4904,260.7652,317.9007,332.3496,332.3865,332.8247,333.1199,333.3566,334.3781,334.6678,334.8627,372.1858,388.51,388.6229,388.6529,0.0,0.0,23.0,27.0,30.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,33.0,36.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,40.0,41.0,41.0,41.0,0.0,0.0,8.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0,0.0
2019-08-26,89701377223703517,21326,213.07,76309,537,327,477.36,296.9035,64,26,25.6723,322.5758,42.3642,103.3128,136.6066,141.4133,146.1029,184.944,185.6202,190.0994,197.7342,198.5742,209.9827,211.894,212.3546,214.3687,214.5436,214.6942,215.1092,215.4228,215.6312,215.7565,216.0098,216.0757,216.1939,216.2925,216.3418,216.529,216.8098,223.3588,223.3759,229.8249,230.4693,230.4958,229.8256,249.5172,1.8197,9.0,20.0,25.0,26.0,27.0,31.0,31.0,32.0,33.0,33.0,37.0,39.0,39.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,42.0,42.0,43.0,44.0,44.0,43.0,47.0,3.0,7.0,13.0,16.0,16.0,17.0,17.0,17.0,18.0,18.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,20.0,20.0,19.0,1.0
2020-06-13,89704469509703517,10000,86.24,16314,166,74,27.95,16.663,5,5,21.4881,38.1512,14.2924,18.2912,21.2346,21.3406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
